date,asset,price,asset_name,asset_type,quantity,asset_value,portfolio_id,portfolio_value,daily_return,portfolio_value_lag_1,portfolio_value_lag_3,portfolio_value_lag_7,daily_return_lag_1,daily_return_lag_3,daily_return_lag_7,portfolio_value_rolling_mean_7,portfolio_value_rolling_std_7,portfolio_value_rolling_mean_14,portfolio_value_rolling_std_14,portfolio_value_rolling_mean_30,portfolio_value_rolling_std_30,daily_return_rolling_mean_7,daily_return_rolling_std_7,daily_return_rolling_mean_14,daily_return_rolling_std_14,daily_return_rolling_mean_30,daily_return_rolling_std_30,day,month,quarter,year,day_of_week,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,asset_weight,price_quantity_interaction,total_asset_value,average_asset_value,max_asset_value,min_asset_value,asset_count
2023-02-11,Bond B,200.03,Bond B,bond,1,200.03,PORTFOLIO_001,892.01,0.0,892.01,446.52,487.19,6.9219360568383665,0.0,-0.15572307425699672,501.88428571428574,289.6445654508961,437.4992857142857,260.15966489429513,550.2413333333333,391.0636810099569,0.8819480558562456,2.683766040162807,0.8119598456830747,2.538267740156386,0.4639320648178919,1.7852145015317247,11,2,1,2023,5,6,0,0,0,0,0.22424636495106556,200.03,892.01,297.33666666666664,351.97,200.03,3
2023-02-11,Commodity A,351.97,Commodity A,commodity,1,351.97,PORTFOLIO_001,892.01,0.0,892.01,112.6,393.61,0.0,-0.7478276448983248,-0.19208111824955354,573.0842857142857,318.42124033305066,459.9542857142857,285.51721722877903,545.3776666666666,385.65926347135013,0.9093882156061818,2.6719101756301438,0.8119598456830747,2.538267740156386,0.4503696565946907,1.7872073442444092,11,2,1,2023,5,6,0,0,0,0,0.3945807782423964,351.97,892.01,297.33666666666664,351.97,200.03,3
2023-02-12,Bond B,447.23,Bond B,bond,1,447.23,PORTFOLIO_001,876.1600000000001,-0.017768859093507783,892.01,892.01,329.92,0.0,6.9219360568383665,-0.16180991336602224,651.1185714285714,315.8198559004052,511.2192857142857,291.58585178466546,539.9856666666667,379.61894458452826,0.9299655090736838,2.6628247768870823,0.8625259417480021,2.5121966069459583,0.44977736129157375,1.7873646846896019,12,2,1,2023,6,6,0,0,0,0,0.5104432980277575,447.23,876.1600000000001,438.08000000000004,447.23,428.93,2
2023-02-12,Stock B,428.93,Stock B,stock,1,428.93,PORTFOLIO_001,876.1600000000001,0.0,876.1600000000001,892.01,446.52,-0.017768859093507783,0.0,0.35341901066925296,712.4957142857144,311.14468279013175,562.4842857142858,287.8611002312982,534.5936666666666,373.40041010341986,0.8794770789780763,2.6788803994284653,0.8625259417480021,2.5121966069459583,0.44977736129157375,1.7873646846896019,12,2,1,2023,6,6,0,0,0,0,0.4895567019722425,428.93,876.1600000000001,438.08000000000004,447.23,428.93,2
2023-02-13,Commodity A,103.49,Commodity A,commodity,1,103.49,PORTFOLIO_001,644.0,0.0,644.0,876.1600000000001,892.01,0.0,0.0,6.9219360568383665,781.1914285714286,128.49386164697776,612.6221428571429,251.8932722764381,479.6243333333333,302.234974923124,-0.04039189899812295,0.09925274508199701,0.4096550016964186,1.8893581192402014,0.4334407693761214,1.7917232807742465,13,2,1,2023,0,7,0,0,0,0,0.16069875776397516,103.49,644.0,214.66666666666666,389.31,103.49,3
2023-02-13,Bond B,151.2,Bond B,bond,1,151.2,PORTFOLIO_001,644.0,-0.26497443389335285,876.1600000000001,892.01,446.52,0.0,0.0,0.0,740.7071428571429,291.33127510987066,603.0578571428571,251.78345779286568,521.463,361.83764874500025,0.841623588421883,2.6952013002212825,0.880780822039035,2.502282434946387,0.4409448801617953,1.7903162217164768,13,2,1,2023,0,7,0,0,0,0,0.23478260869565215,151.2,644.0,214.66666666666666,389.31,103.49,3
2023-02-13,Commodity A,389.31,Commodity A,commodity,1,389.31,PORTFOLIO_001,644.0,0.0,644.0,876.1600000000001,112.6,-0.26497443389335285,-0.017768859093507783,-0.7478276448983248,816.6214285714286,118.13573287093391,607.84,251.88726278604494,500.54366666666664,334.0493090226435,0.9484561091216437,2.6358661770980993,0.4096550016964186,1.8893581192402014,0.4334407693761214,1.7917232807742465,13,2,1,2023,0,7,0,0,0,0,0.6045186335403727,389.31,644.0,214.66666666666666,389.31,103.49,3
2023-02-16,Bond B,478.86,Bond B,bond,1,478.86,PORTFOLIO_001,627.46,0.0,627.46,644.0,892.01,-0.025683229813664554,0.0,0.0,705.6057142857144,116.74532551058195,639.345,240.44767470923242,473.812,260.033689997648,-0.044060931828646455,0.09797725184023953,0.4326636418887676,1.8825912918856758,0.46178376833892204,1.7769600860043355,16,2,1,2023,3,7,0,0,0,0,0.7631721544002805,478.86,627.46,313.73,478.86,148.6,2
2023-02-16,Bond A,148.6,Bond A,bond,1,148.6,PORTFOLIO_001,627.46,-0.025683229813664554,644.0,644.0,892.01,0.0,-0.26497443389335285,0.0,743.3985714285716,129.3693233123139,622.6414285714285,249.29661085224865,458.15366666666665,264.5663558312279,-0.044060931828646455,0.09797725184023953,0.4189435620137995,1.8866825271993675,0.43258466171566595,1.7919436479906712,16,2,1,2023,3,7,0,0,0,0,0.23682784559971948,148.6,627.46,313.73,478.86,148.6,2
2023-02-17,Commodity A,69.87,Commodity A,commodity,1,69.87,PORTFOLIO_001,69.87,-0.888646288209607,627.46,644.0,876.1600000000001,0.0,0.0,-0.017768859093507783,590.4214285714286,246.29793018676807,620.7699999999999,273.9067235673205,470.88399999999996,264.177288141231,-0.16847199313094635,0.3321354184598219,0.3807467579713687,1.9100679746959615,0.43216222539860183,1.7922642324153577,17,2,1,2023,4,7,0,0,0,0,1.0,69.87,69.87,69.87,69.87,69.87,1
2023-02-18,Bond A,219.64,Bond A,bond,1,219.64,PORTFOLIO_001,709.7,9.15743523686847,69.87,627.46,876.1600000000001,-0.888646288209607,-0.025683229813664554,0.0,566.6414285714286,220.83117612243842,639.5685714285715,270.03157738016034,484.1863333333333,265.87154810733006,1.1397330407074064,3.5502639243052223,1.0096050598427413,3.0245369746032145,0.7050891400323233,2.3979946230004217,18,2,1,2023,5,7,0,0,0,0,0.30948288009017894,219.64,709.7,236.5666666666667,334.47,155.59,3
2023-02-18,Bond B,334.47,Bond B,bond,1,334.47,PORTFOLIO_001,709.7,0.0,709.7,627.46,644.0,9.15743523686847,0.0,-0.26497443389335285,576.027142857143,226.00266036150228,658.367142857143,264.6659642884728,499.76633333333336,264.90128586250586,1.1775865312635996,3.5341666085275936,1.0096050598427413,3.0245369746032145,0.7124215505099547,2.395403408685874,18,2,1,2023,5,7,0,0,0,0,0.47128364097505987,334.47,709.7,236.5666666666667,334.47,155.59,3
2023-02-18,Stock A,155.59,Stock A,stock,1,155.59,PORTFOLIO_001,709.7,0.0,709.7,69.87,644.0,0.0,-0.888646288209607,0.0,585.4128571428572,230.61320320067657,701.0171428571429,213.0243607387001,515.3463333333333,262.974312754783,1.1775865312635996,3.5341666085275936,1.0630213201926217,2.9975951559751692,0.7124215505099547,2.395403408685874,18,2,1,2023,5,7,0,0,0,0,0.21923347893476117,155.59,709.7,236.5666666666667,334.47,155.59,3
2023-02-19,Bond A,378.72,Bond A,bond,1,378.72,PORTFOLIO_001,742.96,0.04686487248133009,709.7,709.7,644.0,0.0,9.15743523686847,0.0,599.5500000000001,237.72685102865503,690.3707142857144,206.36524735244333,536.3123333333334,254.81805807664784,1.1842815130466466,3.531607503969143,0.571944807024262,2.4828953848678923,0.7316367601126822,2.3873954931108425,19,2,1,2023,6,7,0,0,0,0,0.5097448045655217,378.72,742.96,371.48,378.72,364.24,2
2023-02-19,Stock B,364.24,Stock B,stock,1,364.24,PORTFOLIO_001,742.96,0.0,742.96,709.7,627.46,0.04686487248133009,0.0,-0.025683229813664554,616.0500000000001,243.91461764314238,679.7242857142857,198.87111797552484,550.8516666666667,253.71117427558983,1.1879505458771702,3.5301539901046954,0.571944807024262,2.4828953848678923,0.6752525991487704,2.3839158745509126,19,2,1,2023,6,7,0,0,0,0,0.49025519543447826,364.24,742.96,371.48,378.72,364.24,2
2023-02-20,Stock A,312.47,Stock A,stock,1,312.47,PORTFOLIO_001,714.08,-0.038871540863572696,742.96,709.7,627.46,0.0,0.0,0.0,628.4242857142857,246.77043190363204,667.015,189.73668145211533,564.4283333333334,251.08414392710876,1.1823974686109457,3.5323640157715857,0.5691682683911495,2.4836058032751755,0.6739568811199848,2.384306078905561,20,2,1,2023,0,8,0,0,0,0,0.4375840241989693,312.47,714.08,357.04,401.61,312.47,2
2023-02-20,Stock B,401.61,Stock B,stock,1,401.61,PORTFOLIO_001,714.08,0.0,714.08,742.96,69.87,-0.038871540863572696,0.04686487248133009,-0.888646288209607,720.4542857142858,15.498609461443708,655.4378571428571,180.72443273493093,568.9763333333334,252.5630489188695,1.3093469383551752,3.460770665510347,0.5704374726121144,2.4832873062910314,0.644526453234638,2.387085364919723,20,2,1,2023,0,8,0,0,0,0,0.5624159758010306,401.61,714.08,357.04,401.61,312.47,2
2023-02-21,Stock B,149.34,Stock B,stock,1,149.34,PORTFOLIO_001,149.34,-0.7908637687654044,714.08,742.96,709.7,0.0,0.0,9.15743523686847,640.4028571428571,217.0405091002058,603.5221428571429,213.80806720689273,554.6996666666668,263.9069594080892,-0.1118386338782353,0.3004490121782649,0.5139472034145856,2.5061520005016567,0.6181643276091244,2.398787060833706,21,2,1,2023,1,8,0,0,0,0,1.0,149.34,149.34,149.34,149.34,149.34,1
2023-02-23,Stock A,131.78,Stock A,stock,1,131.78,PORTFOLIO_001,131.78,-0.11758403642694526,149.34,714.08,709.7,-0.7908637687654044,-0.038871540863572696,0.0,557.8428571428572,285.42994970828937,566.9350000000001,247.51722410152178,553.8106666666666,265.3288882972552,-0.1286363533677989,0.2964140233625138,0.5244750889479004,2.5029357090245967,0.6384346665283095,2.3895912566109434,23,2,1,2023,3,8,0,0,0,0,1.0,131.78,131.78,131.78,131.78,131.78,1
2023-02-24,Bond A,287.27,Bond A,bond,1,287.27,PORTFOLIO_001,287.27,1.1799210805888602,131.78,714.08,709.7,-0.11758403642694526,0.0,0.0,497.4957142857143,292.5400749673542,541.4542857142857,257.1479451065618,558.1046666666666,259.69238215605196,0.03992380100203828,0.5808119613298418,0.608755166132819,2.5037821331694783,0.6777653692146047,2.388430782091655,24,2,1,2023,4,8,0,0,0,0,1.0,287.27,287.27,287.27,287.27,287.27,1
2023-02-26,Stock B,64.68,Stock B,stock,1,64.68,PORTFOLIO_001,853.3,1.9703763010408326,287.27,149.34,742.96,1.1799210805888602,-0.7908637687654044,0.04686487248133009,513.2585714285714,310.3983658907042,556.4042857142857,269.3623445705196,584.0156666666667,248.46486725467838,0.3147111479391101,0.9329252632373305,0.7494963304928783,2.5222416894931134,0.7607960045148929,2.38863346075923,26,2,1,2023,6,8,0,0,0,0,0.07579983593109108,64.68,853.3,284.43333333333334,499.79,64.68,3
2023-02-26,Stock B,499.79,Stock B,stock,1,499.79,PORTFOLIO_001,853.3,0.0,853.3,131.78,742.96,1.9703763010408326,-0.11758403642694526,0.0,529.0214285714286,326.39674898445213,572.5357142857143,280.47815951484534,593.224,253.27037802208173,0.3147111479391101,0.9329252632373305,0.7513308469081402,2.521643772578949,0.5409372883550053,2.1216728698913907,26,2,1,2023,6,8,0,0,0,0,0.5857142857142857,499.79,853.3,284.43333333333334,499.79,64.68,3
2023-02-26,Stock B,288.83,Stock B,stock,1,288.83,PORTFOLIO_001,853.3,0.0,853.3,287.27,714.08,0.0,1.1799210805888602,-0.038871540863572696,548.91,343.353573011845,588.6671428571428,290.20586309691276,602.4323333333333,257.6461602286644,0.32026422520533476,0.9305825964474262,0.7513308469081402,2.521643772578949,0.5409372883550053,2.1216728698913907,26,2,1,2023,6,8,0,0,0,0,0.33848587835462324,288.83,853.3,284.43333333333334,499.79,64.68,3
2023-02-27,Stock A,63.89,Stock A,stock,1,63.89,PORTFOLIO_001,63.89,-0.9251259814836517,853.3,853.3,714.08,0.0,1.9703763010408326,0.0,456.02571428571434,377.4742583654836,588.24,291.0314255566542,588.3223333333334,275.1701078227708,0.18810337070767025,1.0425981940649198,0.7487251545314226,2.5234869426147726,0.5152905247807835,2.1349929370313787,27,2,1,2023,0,9,0,0,0,0,1.0,63.89,63.89,63.89,63.89,63.89,1
2023-02-28,Stock A,282.92,Stock A,stock,1,282.92,PORTFOLIO_001,282.92,3.428236030677728,63.89,853.3,149.34,-0.9251259814836517,0.0,-0.7908637687654044,475.1085714285714,362.4640826541109,557.7557142857142,299.5571688012484,584.6326666666666,278.5918001483263,0.7908319134852605,1.5010650155633698,0.3394966398035126,1.1406018704369056,0.6359677630783594,2.1951014225072734,28,2,1,2023,1,9,0,1,0,0,1.0,282.92,282.92,282.92,282.92,282.92,1
2023-03-01,Bond B,51.04,Bond B,bond,1,51.04,PORTFOLIO_001,343.51000000000005,0.21415947971157934,282.92,853.3,131.78,3.428236030677728,0.0,-0.11758403642694526,505.35571428571427,336.97693189381937,531.5992857142858,301.25179903616726,585.0856666666666,278.1740824175582,0.8382238443621927,1.472570693137425,0.35479374549719683,1.1371292993268947,0.6485000761809462,2.1914599026160384,1,3,1,2023,2,9,1,0,0,0,0.1485837384646735,51.04,343.51000000000005,171.75500000000002,292.47,51.04,2
2023-03-01,Commodity A,292.47,Commodity A,commodity,1,292.47,PORTFOLIO_001,343.51000000000005,0.0,343.51000000000005,63.89,287.27,0.21415947971157934,-0.9251259814836517,1.1799210805888602,513.39,331.5372085704213,505.4428571428572,300.4949629535233,581.652,280.568907294963,0.6696636899923555,1.494309272442596,0.35479374549719683,1.1371292993268947,0.6367194424919711,2.194049276881343,1,3,1,2023,2,9,1,0,0,0,0.8514162615353265,292.47,343.51000000000005,171.75500000000002,292.47,51.04,2
2023-03-02,Bond A,141.61,Bond A,bond,1,141.61,PORTFOLIO_001,661.3199999999999,0.9251841285552089,343.51000000000005,282.92,853.3,0.0,3.428236030677728,1.9703763010408326,485.9642857142857,305.66343478065073,499.6114285714285,296.293917039694,588.812,279.7410628617729,0.5203505224944093,1.391350522233251,0.41753083521675954,1.1430472555113804,0.6675589134438114,2.191291405492105,2,3,1,2023,3,9,0,0,0,0,0.2141323413778504,141.61,661.3199999999999,220.43999999999997,379.46,140.25,3
2023-03-02,Bond A,379.46,Bond A,bond,1,379.46,PORTFOLIO_001,661.3199999999999,0.0,661.3199999999999,343.51000000000005,853.3,0.9251841285552089,0.21415947971157934,0.0,458.53857142857134,274.20482705625875,493.78000000000003,291.90701438326835,607.1026666666668,265.08553543355,0.5203505224944093,1.391350522233251,0.41753083521675954,1.1430472555113804,0.6924865016070889,2.178853359813581,2,3,1,2023,3,9,0,0,0,0,0.5737918103187565,379.46,661.3199999999999,220.43999999999997,379.46,140.25,3
2023-03-02,Commodity A,140.25,Commodity A,commodity,1,140.25,PORTFOLIO_001,661.3199999999999,0.0,661.3199999999999,343.51000000000005,853.3,0.0,0.0,0.0,431.11285714285714,234.9284489452266,490.01142857142855,289.1718809304925,599.413,259.82973823255855,0.5203505224944093,1.391350522233251,0.4203073738498719,1.1418999790985125,0.4617552997124767,1.8359536290389913,2,3,1,2023,3,9,0,0,0,0,0.21207584830339324,140.25,661.3199999999999,220.43999999999997,379.46,140.25,3
2023-03-03,Bond B,271.37,Bond B,bond,1,271.37,PORTFOLIO_001,568.5699999999999,-0.14024980342345617,661.3199999999999,661.3199999999999,63.89,0.0,0.9251841285552089,-0.9251259814836517,503.2099999999999,172.62874905414904,479.61785714285713,283.04895652053267,588.6316666666667,253.91313101929742,0.6324756907887228,1.2828434399026378,0.4102895307481965,1.1464769905907304,0.45708030626502816,1.8373480010502672,3,3,1,2023,4,9,0,0,0,0,0.4772851188068312,271.37,568.5699999999999,284.28499999999997,297.2,271.37,2
2023-03-03,Stock B,297.2,Stock B,stock,1,297.2,PORTFOLIO_001,568.5699999999999,0.0,568.5699999999999,661.3199999999999,282.92,-0.14024980342345617,0.0,3.428236030677728,544.0171428571429,143.11521881736823,509.56285714285707,267.1491130271792,577.8503333333333,247.36970850549153,0.1427276864061903,0.3603011736897044,0.4667797999457254,1.1013353961411765,0.4570803062650281,1.8373480010502672,3,3,1,2023,4,9,0,0,0,0,0.5227148811931689,297.2,568.5699999999999,284.28499999999997,297.2,271.37,2
2023-03-06,Commodity A,324.33,Commodity A,commodity,1,324.33,PORTFOLIO_001,537.35,-0.054909685702727695,568.5699999999999,661.3199999999999,343.51000000000005,0.0,0.0,0.21415947971157934,571.7085714285714,113.55279615353396,538.5321428571428,244.02011213386487,566.5566666666667,240.93114057516613,0.10428923420414644,0.3657223541792654,0.4712565392831695,1.0989020311117321,0.45584227871138755,1.8376914741674628,6,3,1,2023,0,10,0,0,0,0,0.6035730901646971,324.33,537.35,268.675,324.33,213.02,2
2023-03-06,Stock B,213.02,Stock B,stock,1,213.02,PORTFOLIO_001,537.35,0.0,537.35,568.5699999999999,343.51000000000005,-0.054909685702727695,-0.14024980342345617,0.0,599.3999999999999,59.30660727665157,556.395,233.1221512673952,555.263,233.75193295383687,0.10428923420414644,0.3657223541792654,0.3869764620982509,1.0855359263348776,0.45584227871138755,1.8376914741674628,6,3,1,2023,0,10,0,0,0,0,0.3964269098353029,213.02,537.35,268.675,324.33,213.02,2
2023-03-07,Commodity A,232.59,Commodity A,commodity,1,232.59,PORTFOLIO_001,527.53,-0.018274867404857287,537.35,568.5699999999999,661.3199999999999,0.0,0.0,0.9251841285552089,580.2871428571428,57.55829413568343,533.1257142857143,216.9007856039351,551.3806666666666,233.19384473057977,-0.030490622361577308,0.05245840472695906,0.2449299500664159,0.9881466663056759,0.46406559759433735,1.8349045856850552,7,3,1,2023,1,10,0,0,0,0,0.44090383485299417,232.59,527.53,175.84333333333333,232.59,146.03,3
2023-03-07,Commodity A,148.91,Commodity A,commodity,1,148.91,PORTFOLIO_001,527.53,0.0,527.53,537.35,661.3199999999999,-0.018274867404857287,-0.054909685702727695,0.0,561.1742857142856,47.50022170374682,509.8564285714286,196.41726853454418,547.4983333333333,232.56738329565553,-0.030490622361577308,0.05245840472695906,0.2449299500664159,0.9881466663056759,0.46406559759433735,1.8349045856850552,7,3,1,2023,1,10,0,0,0,0,0.28227778514965973,148.91,527.53,175.84333333333333,232.59,146.03,3
2023-03-07,Commodity A,146.03,Commodity A,commodity,1,146.03,PORTFOLIO_001,527.53,0.0,527.53,537.35,661.3199999999999,0.0,0.0,0.0,542.0614285714286,18.633710874453627,486.5871428571428,170.13910532396534,543.616,231.8719944666257,-0.030490622361577308,0.05245840472695906,0.2449299500664159,0.9881466663056759,0.46406559759433735,1.8349045856850552,7,3,1,2023,1,10,0,0,0,0,0.27681837999734615,146.03,527.53,175.84333333333333,232.59,146.03,3
2023-03-09,Bond A,127.44,Bond A,bond,1,127.44,PORTFOLIO_001,127.44,-0.7584213220101226,527.53,527.53,568.5699999999999,0.0,-0.018274867404857287,-0.14024980342345617,479.0428571428571,155.7199052480979,491.12642857142856,158.43960779121102,526.9486666666667,243.32557155090493,-0.11880083930252965,0.28277095268942914,0.2568374257430966,0.9738637443885177,0.4396409945211221,1.8464886885940854,9,3,1,2023,3,10,0,0,0,0,1.0,127.44,127.44,127.44,127.44,127.44,1
2023-03-10,Stock A,321.38,Stock A,stock,1,321.38,PORTFOLIO_001,1008.09,0.0,1008.09,127.44,537.35,0.0,-0.7584213220101226,0.0,676.3285714285713,341.0519620443284,637.8642857142856,238.5396765486026,580.8566666666667,267.2916505956757,0.8762306492926139,2.6756142679136428,0.4902599417483801,1.8778386660693727,0.39435838738126916,1.4752340075144554,10,3,1,2023,4,10,0,0,0,0,0.31880090071323,321.38,1008.09,336.03000000000003,377.04,309.67,3
2023-03-10,Commodity A,309.67,Commodity A,commodity,1,309.67,PORTFOLIO_001,1008.09,0.0,1008.09,527.53,537.35,6.910310734463277,0.0,-0.054909685702727695,609.08,309.70185937446405,590.3942857142857,224.93504329760748,570.9103333333334,256.1656498612772,0.8762306492926139,2.6756142679136428,0.4902599417483801,1.8778386660693727,0.6996062286102182,2.1731421389471035,10,3,1,2023,4,10,0,0,0,0,0.30718487436637604,309.67,1008.09,336.03000000000003,377.04,309.67,3
2023-03-10,Bond A,377.04,Bond A,bond,1,377.04,PORTFOLIO_001,1008.09,6.910310734463277,127.44,527.53,568.5699999999999,-0.7584213220101226,0.0,0.0,541.8314285714285,254.87613674283583,542.9242857142857,198.58723840454272,539.6363333333334,258.2152154559997,0.8683864084779385,2.67869003158497,0.5055570474420643,1.8744068879282025,0.6699846856698979,2.189005679123787,10,3,1,2023,4,10,0,0,0,0,0.37401422492039404,377.04,1008.09,336.03000000000003,377.04,309.67,3
2023-03-11,Bond B,348.35,Bond B,bond,1,348.35,PORTFOLIO_001,1284.2,0.2738941959547263,1008.09,1008.09,527.53,0.0,6.910310734463277,-0.018274867404857287,784.4242857142857,400.7227885482743,682.3557142857143,294.7230993456604,600.0066666666667,295.8907960756785,0.9179690869154115,2.661576746572398,0.4437392322769171,1.8742992812321309,0.4034881939130934,1.473555849585556,11,3,1,2023,5,10,0,0,0,0,0.27125837097025385,348.35,1284.2,321.05,450.0,130.05,4
2023-03-11,Commodity A,130.05,Commodity A,commodity,1,130.05,PORTFOLIO_001,1284.2,0.0,1284.2,1008.09,527.53,0.2738941959547263,0.0,0.0,892.5200000000001,421.3986287748614,726.8471428571429,335.4977233312314,619.1566666666665,320.7789951345633,0.9179690869154115,2.661576746572398,0.4437392322769171,1.8742992812321309,0.4034881939130934,1.473555849585556,11,3,1,2023,5,10,0,0,0,0,0.10126927269895655,130.05,1284.2,321.05,450.0,130.05,4
2023-03-11,Stock A,355.8,Stock A,stock,1,355.8,PORTFOLIO_001,1284.2,0.0,1284.2,1008.09,527.53,0.0,0.0,0.0,1000.6157142857144,409.0361769190733,771.3385714285714,366.0494891479763,637.198,342.46904851236627,0.9179690869154115,2.661576746572398,0.4437392322769171,1.8742992812321309,0.40192603149704903,1.4739717366433887,11,3,1,2023,5,10,0,0,0,0,0.2770596480299019,355.8,1284.2,321.05,450.0,130.05,4
2023-03-11,Stock B,450.0,Stock B,stock,1,450.0,PORTFOLIO_001,1284.2,0.0,1284.2,1284.2,127.44,0.0,0.2738941959547263,-0.7584213220101226,1165.8671428571429,147.58700300887847,822.455,385.0304955105204,655.2393333333333,361.9357783853404,1.0263149900597148,2.5966053244466183,0.45375707537859256,1.8713102701885813,0.40192603149704903,1.4739717366433887,11,3,1,2023,5,10,0,0,0,0,0.3504127083008877,450.0,1284.2,321.05,450.0,130.05,4
2023-03-12,Stock B,399.62,Stock B,stock,1,399.62,PORTFOLIO_001,399.62,-0.688817941130665,1284.2,1284.2,1008.09,0.0,0.0,6.910310734463277,1078.9428571428573,326.609292004697,810.3871428571429,396.08888393367477,644.7573333333332,364.7157879011653,-0.05927482073941981,0.29577402860555196,0.40455579386925933,1.8930870010186889,0.38026115148814604,1.4854063258749817,12,3,1,2023,6,10,0,0,0,0,1.0,399.62,399.62,399.62,399.62,399.62,1
2023-03-13,Stock B,369.22,Stock B,stock,1,369.22,PORTFOLIO_001,369.22,-0.07607226865522243,399.62,1284.2,1008.09,-0.688817941130665,0.0,0.0,987.6757142857142,424.3466241905369,798.3778571428572,407.39163703471394,633.2620000000001,367.8765479623424,-0.07014228769016587,0.2946284646247038,0.4030441808012239,1.8934905076333315,0.37772540919963854,1.486142604459183,13,3,1,2023,0,11,0,0,0,0,1.0,369.22,369.22,369.22,369.22,369.22,1
2023-03-15,Bond A,298.4,Bond A,bond,1,298.4,PORTFOLIO_001,298.4,-0.19180976111803272,369.22,1284.2,1008.09,-0.07607226865522243,0.0,0.0,886.2914285714286,497.1842713866618,781.3100000000001,423.8420649251321,638.2306666666667,362.07604979344177,-0.09754368213559912,0.29593433158041815,0.3893434835785073,1.897321200769159,0.39769387612121765,1.473873419401254,15,3,1,2023,2,11,0,0,0,0,1.0,298.4,298.4,298.4,298.4,298.4,1
2023-03-16,Commodity A,129.24,Commodity A,commodity,1,129.24,PORTFOLIO_001,468.08,0.568632707774799,298.4,399.62,1284.2,-0.19180976111803272,-0.688817941130665,0.2738941959547263,769.7028571428572,483.83407988394424,777.0635714285714,426.8672593460972,649.4406666666667,350.88862354110984,-0.0554381804470173,0.3694314424297536,0.43126545323419707,1.894103160821516,0.4205677675946092,1.4709227123532405,16,3,1,2023,3,11,0,0,0,0,0.2761066484361648,129.24,468.08,234.04,338.84,129.24,2
2023-03-16,Stock B,338.84,Stock B,stock,1,338.84,PORTFOLIO_001,468.08,0.0,468.08,369.22,1284.2,0.568632707774799,-0.07607226865522243,0.0,653.1142857142858,435.0653732815008,772.8171428571429,429.825987713965,655.4676666666668,345.97171079970997,-0.0554381804470173,0.3694314424297536,0.43126545323419707,1.894103160821516,0.3812370649083138,1.465683879612847,16,3,1,2023,3,11,0,0,0,0,0.7238933515638352,338.84,468.08,234.04,338.84,129.24,2
2023-03-17,Commodity A,153.61,Commodity A,commodity,1,153.61,PORTFOLIO_001,542.83,0.15969492394462503,468.08,298.4,1284.2,0.0,-0.19180976111803272,0.0,547.2042857142858,334.4314135891518,773.91,429.1733125798587,645.1186666666666,344.49027178830687,-0.03262461988349944,0.3782510618775979,0.44267223351595597,1.8917856287352215,0.32088101900510685,1.4349465886232895,17,3,1,2023,4,11,0,0,0,0,0.28297993847060776,153.61,542.83,271.415,389.22,153.61,2
2023-03-17,Commodity A,389.22,Commodity A,commodity,1,389.22,PORTFOLIO_001,542.83,0.0,542.83,468.08,1284.2,0.15969492394462503,0.568632707774799,0.0,441.2942857142857,90.7415534833503,803.5807142857142,393.95588453656694,634.7696666666667,342.6792671096131,-0.03262461988349944,0.3782510618775979,0.49684518508810754,1.8654208496457452,0.32088101900510685,1.4349465886232895,17,3,1,2023,4,11,0,0,0,0,0.7170200615293922,389.22,542.83,271.415,389.22,153.61,2
2023-03-19,Bond B,303.48,Bond B,bond,1,303.48,PORTFOLIO_001,560.01,0.03164895086859598,542.83,468.08,399.62,0.0,0.0,-0.688817941130665,464.2071428571429,98.39195321337583,771.5749999999999,394.2644203450267,624.9933333333333,340.4059201370736,0.0702992218306807,0.24421008427328225,0.005512200545630381,0.26911365361807754,0.3219359840340601,1.4347141590381431,19,3,1,2023,6,11,0,0,0,0,0.5419188943054589,303.48,560.01,280.005,303.48,256.53,2
2023-03-19,Stock A,256.53,Stock A,stock,1,256.53,PORTFOLIO_001,560.01,0.0,560.01,542.83,369.22,0.03164895086859598,0.15969492394462503,-0.07607226865522243,491.4628571428571,94.0224894576281,739.5692857142857,391.76689639993197,641.5306666666668,323.8555927967696,0.08116668878142676,0.2382302968635032,0.005512200545630381,0.26911365361807754,0.3527735167501818,1.4168163370551623,19,3,1,2023,6,11,0,0,0,0,0.45808110569454114,256.53,560.01,280.005,303.48,256.53,2
2023-03-20,Bond A,61.02,Bond A,bond,1,61.02,PORTFOLIO_001,458.45000000000005,0.0,458.45000000000005,560.01,468.08,0.0,0.0,0.0,511.5757142857143,50.187059041533225,582.345,306.45865635953584,655.0443333333334,312.41184548255535,0.0014271386312366685,0.09948124311581799,-0.02700552090789038,0.26158900178657635,0.22531520292405272,1.2953281641563767,20,3,1,2023,0,12,0,0,0,0,0.13310066528520012,61.02,458.45000000000005,152.8166666666667,303.22,61.02,3
2023-03-20,Bond A,303.22,Bond A,bond,1,303.22,PORTFOLIO_001,458.45000000000005,-0.18135390439456434,560.01,542.83,298.4,0.0,0.0,-0.19180976111803272,514.3271428571429,46.90153540993909,700.3092857142858,390.3255768135557,647.3816666666665,318.69782460423414,0.0826603825990651,0.23625810316094745,-0.007441649768267071,0.27372464923953926,0.23245385224777204,1.2946335553021173,20,3,1,2023,0,12,0,0,0,0,0.661402552077653,303.22,458.45000000000005,152.8166666666667,303.22,61.02,3
